timestamp,x,y,z
1759161109474,-14.2658,-10.2682,-4.4658
1759161109514,-0.0000,-0.0000,9.8000
1759161109554,14.2658,10.2682,24.0658
1759161109594,8.8168,14.9704,18.6168
1759161109634,-8.8168,11.5577,0.9832
1759161109674,-14.2658,1.8800,-4.4658
1759161109714,-0.0000,-8.8168,9.8000
1759161109754,14.2658,-14.7343,24.0658
1759161109794,8.8168,-12.6649,18.6168
1759161109834,-8.8168,-3.7303,0.9832
1759161109874,-14.2658,7.2263,-4.4658
1759161109914,0.0000,14.2658,9.8000
1759161109954,14.2658,13.5724,24.0658
1759161109994,8.8168,5.5219,18.6168
1759161110034,-8.8168,-5.5219,0.9832
1759161110074,-14.2658,-13.5724,-4.4658
1759161110114,-0.0000,-14.2658,9.8000
1759161110154,14.2658,-7.2263,24.0658
1759161110194,8.8168,3.7303,18.6168
1759161110234,-8.8168,12.6649,0.9832
1759161110274,-14.2658,14.7343,-4.4658
1759161110314,-0.0000,8.8168,9.8000
1759161110354,14.2658,-1.8800,24.0658
1759161110394,8.8168,-11.5577,18.6168
1759161110434,-8.8168,-14.9704,0.9832
1759161110474,-14.2658,-10.2682,-4.4658
1759161110514,-0.0000,-0.0000,9.8000
1759161110554,14.2658,10.2682,24.0658
1759161110594,8.8168,14.9704,18.6168
1759161110634,-8.8168,11.5577,0.9832
1759161110674,-14.2658,1.8800,-4.4658
1759161110714,-0.0000,-8.8168,9.8000
1759161110754,14.2658,-14.7343,24.0658
1759161110794,8.8168,-12.6649,18.6168
1759161110834,-8.8168,-3.7303,0.9832
1759161110874,-14.2658,7.2263,-4.4658
1759161110914,0.0000,14.2658,9.8000
1759161110954,14.2658,13.5724,24.0658
1759161110994,8.8168,5.5219,18.6168
1759161111034,-8.8168,-5.5219,0.9832
1759161111074,-14.2658,-13.5724,-4.4658
1759161111114,-0.0000,-14.2658,9.8000
1759161111154,14.2658,-7.2263,24.0658
1759161111194,8.8168,3.7303,18.6168
1759161111234,-8.8168,12.6649,0.9832
1759161111274,-14.2658,14.7343,-4.4658
1759161111314,0.0000,8.8168,9.8000
1759161111354,14.2658,-1.8800,24.0658
1759161111394,8.8168,-11.5577,18.6168
1759161111434,-8.8168,-14.9704,0.9832
1759161111474,-14.2658,-10.2682,-4.4658
1759161111514,0.0000,-0.0000,9.8000
1759161111554,14.2658,10.2682,24.0658
1759161111594,8.8168,14.9704,18.6168
1759161111634,-8.8168,11.5577,0.9832
1759161111674,-14.2658,1.8800,-4.4658
1759161111714,-0.0000,-8.8168,9.8000
1759161111754,14.2658,-14.7343,24.0658
1759161111794,8.8168,-12.6649,18.6168
1759161111834,-8.8168,-3.7303,0.9832
1759161111874,-14.2658,7.2263,-4.4658
1759161111914,-0.0000,14.2658,9.8000
1759161111954,14.2658,13.5724,24.0658
1759161111994,8.8168,5.5219,18.6168
1759161112034,-8.8168,-5.5219,0.9832
1759161112074,-14.2658,-13.5724,-4.4658
1759161112114,-0.0000,-14.2658,9.8000
1759161112154,14.2658,-7.2263,24.0658
1759161112194,8.8168,3.7303,18.6168
1759161112234,-8.8168,12.6649,0.9832
1759161112274,-14.2658,14.7343,-4.4658
1759161112314,0.0000,8.8168,9.8000
1759161112354,14.2658,-1.8800,24.0658
1759161112394,8.8168,-11.5577,18.6168
1759161112434,-8.8168,-14.9704,0.9832
1759161112474,-14.2658,-10.2682,-4.4658
1759161112514,-0.0000,-0.0000,9.8000
1759161112554,14.2658,10.2682,24.0658
1759161112594,8.8168,14.9704,18.6168
1759161112634,-8.8168,11.5577,0.9832
1759161112674,-14.2658,1.8800,-4.4658
1759161112714,-0.0000,-8.8168,9.8000
1759161112754,14.2658,-14.7343,24.0658
1759161112794,8.8168,-12.6649,18.6168
1759161112834,-8.8168,-3.7303,0.9832
1759161112874,-14.2658,7.2263,-4.4658
1759161112914,0.0000,14.2658,9.8000
1759161112954,14.2658,13.5724,24.0658
1759161112994,8.8168,5.5219,18.6168
1759161113034,-8.8168,-5.5219,0.9832
1759161113074,-14.2658,-13.5724,-4.4658
1759161113114,0.0000,-14.2658,9.8000
1759161113154,14.2658,-7.2263,24.0658
1759161113194,8.8168,3.7303,18.6168
1759161113234,-8.8168,12.6649,0.9832
1759161113274,-14.2658,14.7343,-4.4658
1759161113314,-0.0000,8.8168,9.8000
1759161113354,14.2658,-1.8800,24.0658
1759161113394,8.8168,-11.5577,18.6168
1759161113434,-8.8168,-14.9704,0.9832
1759161113474,-14.2658,-10.2682,-4.4658
1759161113514,-0.0000,0.0000,9.8000
1759161113554,14.2658,10.2682,24.0658
1759161113594,8.8168,14.9704,18.6168
1759161113634,-8.8168,11.5577,0.9832
1759161113674,-14.2658,1.8800,-4.4658
1759161113714,-0.0000,-8.8168,9.8000
1759161113754,14.2658,-14.7343,24.0658
1759161113794,8.8168,-12.6649,18.6168
1759161113834,-8.8168,-3.7303,0.9832
1759161113874,-14.2658,7.2263,-4.4658
1759161113914,-0.0000,14.2658,9.8000
1759161113954,14.2658,13.5724,24.0658
1759161113994,8.8168,5.5219,18.6168
1759161114034,-8.8168,-5.5219,0.9832
1759161114074,-14.2658,-13.5724,-4.4658
1759161114114,-0.0000,-14.2658,9.8000
1759161114154,14.2658,-7.2263,24.0658
1759161114194,8.8168,3.7303,18.6168
1759161114234,-8.8168,12.6649,0.9832
1759161114274,-14.2658,14.7343,-4.4658
1759161114314,0.0000,8.8168,9.8000
1759161114354,14.2658,-1.8800,24.0658
1759161114394,8.8168,-11.5577,18.6168
1759161114434,-8.8168,-14.9704,0.9832
1759161114474,-14.2658,-10.2682,-4.4658
1759161114514,0.0000,-0.0000,9.8000
1759161114554,14.2658,10.2682,24.0658
1759161114594,8.8168,14.9704,18.6168
1759161114634,-8.8168,11.5577,0.9832
1759161114674,-14.2658,1.8800,-4.4658
1759161114714,-0.0000,-8.8168,9.8000
1759161114754,14.2658,-14.7343,24.0658
1759161114794,8.8168,-12.6649,18.6168
1759161114834,-8.8168,-3.7303,0.9832
1759161114874,-14.2658,7.2263,-4.4658
1759161114914,-0.0000,14.2658,9.8000
1759161114954,14.2658,13.5724,24.0658
1759161114994,8.8168,5.5219,18.6168
1759161115034,-8.8168,-5.5219,0.9832
1759161115074,-14.2658,-13.5724,-4.4658
1759161115114,-0.0000,-14.2658,9.8000
1759161115154,14.2658,-7.2263,24.0658
1759161115194,8.8168,3.7303,18.6168
1759161115234,-8.8168,12.6649,0.9832
1759161115274,-14.2658,14.7343,-4.4658
1759161115314,0.0000,8.8168,9.8000
1759161115354,14.2658,-1.8800,24.0658
1759161115394,8.8168,-11.5577,18.6168
1759161115434,-8.8168,-14.9704,0.9832
1759161115474,-14.2658,-10.2682,-4.4658
1759161115514,-0.0000,-0.0000,9.8000
1759161115554,14.2658,10.2682,24.0658
1759161115594,8.8168,14.9704,18.6168
1759161115634,-8.8168,11.5577,0.9832
1759161115674,-14.2658,1.8800,-4.4658
1759161115714,-0.0000,-8.8168,9.8000
1759161115754,14.2658,-14.7343,24.0658
1759161115794,8.8168,-12.6649,18.6168
1759161115834,-8.8168,-3.7303,0.9832
1759161115874,-14.2658,7.2263,-4.4658
1759161115914,0.0000,14.2658,9.8000
1759161115954,14.2658,13.5724,24.0658
1759161115994,8.8168,5.5219,18.6168
1759161116034,-8.8168,-5.5219,0.9832
1759161116074,-14.2658,-13.5724,-4.4658
1759161116114,-0.0000,-14.2658,9.8000
1759161116154,14.2658,-7.2263,24.0658
1759161116194,8.8168,3.7303,18.6168
1759161116234,-8.8168,12.6649,0.9832
1759161116274,-14.2658,14.7343,-4.4658
1759161116314,0.0000,8.8168,9.8000
1759161116354,14.2658,-1.8800,24.0658
1759161116394,8.8168,-11.5577,18.6168
1759161116434,-8.8168,-14.9704,0.9832
1759161116474,-14.2658,-10.2682,-4.4658
1759161116514,-0.0000,0.0000,9.8000
1759161116554,14.2658,10.2682,24.0658
1759161116594,8.8168,14.9704,18.6168
1759161116634,-8.8168,11.5577,0.9832
1759161116674,-14.2658,1.8800,-4.4658
1759161116714,-0.0000,-8.8168,9.8000
1759161116754,14.2658,-14.7343,24.0658
1759161116794,8.8168,-12.6649,18.6168
1759161116834,-8.8168,-3.7303,0.9832
1759161116874,-14.2658,7.2263,-4.4658
1759161116914,-0.0000,14.2658,9.8000
1759161116954,14.2658,13.5724,24.0658
1759161116994,8.8168,5.5219,18.6168
1759161117034,-8.8168,-5.5219,0.9832
1759161117074,-14.2658,-13.5724,-4.4658
1759161117114,-0.0000,-14.2658,9.8000
1759161117154,14.2658,-7.2263,24.0658
1759161117194,8.8168,3.7303,18.6168
1759161117234,-8.8168,12.6649,0.9832
1759161117274,-14.2658,14.7343,-4.4658
1759161117314,0.0000,8.8168,9.8000
1759161117354,14.2658,-1.8800,24.0658
1759161117394,8.8168,-11.5577,18.6168
1759161117434,-8.8168,-14.9704,0.9832
1759161117474,-14.2658,-10.2682,-4.4658
1759161117514,0.0000,-0.0000,9.8000
1759161117554,14.2658,10.2682,24.0658
1759161117594,8.8168,14.9704,18.6168
1759161117634,-8.8168,11.5577,0.9832
1759161117674,-14.2658,1.8800,-4.4658
1759161117714,-0.0000,-8.8168,9.8000
1759161117754,14.2658,-14.7343,24.0658
1759161117794,8.8168,-12.6649,18.6168
1759161117834,-8.8168,-3.7303,0.9832
1759161117874,-14.2658,7.2263,-4.4658
1759161117914,0.0000,14.2658,9.8000
1759161117954,14.2658,13.5724,24.0658
1759161117994,8.8168,5.5219,18.6168
1759161118034,-8.8168,-5.5219,0.9832
1759161118074,-14.2658,-13.5724,-4.4658
1759161118114,-0.0000,-14.2658,9.8000
1759161118154,14.2658,-7.2263,24.0658
1759161118194,8.8168,3.7303,18.6168
1759161118234,-8.8168,12.6649,0.9832
1759161118274,-14.2658,14.7343,-4.4658
1759161118314,-0.0000,8.8168,9.8000
1759161118354,14.2658,-1.8800,24.0658
1759161118394,8.8168,-11.5577,18.6168
1759161118434,-8.8168,-14.9704,0.9832
1759161118474,-14.2658,-10.2682,-4.4658
1759161118514,-0.0000,-0.0000,9.8000
1759161118554,14.2658,10.2682,24.0658
1759161118594,8.8168,14.9704,18.6168
1759161118634,-8.8168,11.5577,0.9832
1759161118674,-14.2658,1.8800,-4.4658
1759161118714,-0.0000,-8.8168,9.8000
1759161118754,14.2658,-14.7343,24.0658
1759161118794,8.8168,-12.6649,18.6168
1759161118834,-8.8168,-3.7303,0.9832
1759161118874,-14.2658,7.2263,-4.4658
1759161118914,0.0000,14.2658,9.8000
1759161118954,14.2658,13.5724,24.0658
1759161118994,8.8168,5.5219,18.6168
1759161119034,-8.8168,-5.5219,0.9832
1759161119074,-14.2658,-13.5724,-4.4658
1759161119114,-0.0000,-14.2658,9.8000
1759161119154,14.2658,-7.2263,24.0658
1759161119194,8.8168,3.7303,18.6168
1759161119234,-8.8168,12.6649,0.9832
1759161119274,-14.2658,14.7343,-4.4658
1759161119314,0.0000,8.8168,9.8000
1759161119354,14.2658,-1.8800,24.0658
1759161119394,8.8168,-11.5577,18.6168
1759161119434,-8.8168,-14.9704,0.9832
1759161119474,-14.2658,-10.2682,-4.4658
1759161119514,0.0000,0.0000,9.8000
1759161119554,14.2658,10.2682,24.0658
1759161119594,8.8168,14.9704,18.6168
1759161119634,-8.8168,11.5577,0.9832
1759161119674,-14.2658,1.8800,-4.4658
1759161119714,-0.0000,-8.8168,9.8000
1759161119754,14.2658,-14.7343,24.0658
1759161119794,8.8168,-12.6649,18.6168
1759161119834,-8.8168,-3.7303,0.9832
1759161119874,-14.2658,7.2263,-4.4658
1759161119914,-0.0000,14.2658,9.8000
1759161119954,14.2658,13.5724,24.0658
1759161119994,8.8168,5.5219,18.6168
1759161120034,-8.8168,-5.5219,0.9832
1759161120074,-14.2658,-13.5724,-4.4658
1759161120114,-0.0000,-14.2658,9.8000
1759161120154,14.2658,-7.2263,24.0658
1759161120194,8.8168,3.7303,18.6168
1759161120234,-8.8168,12.6649,0.9832
1759161120274,-14.2658,14.7343,-4.4658
1759161120314,0.0000,8.8168,9.8000
1759161120354,14.2658,-1.8800,24.0658
1759161120394,8.8168,-11.5577,18.6168
1759161120434,-8.8168,-14.9704,0.9832
1759161120474,-14.2658,-10.2682,-4.4658
1759161120514,-0.0000,-0.0000,9.8000
1759161120554,14.2658,10.2682,24.0658
1759161120594,8.8168,14.9704,18.6168
1759161120634,-8.8168,11.5577,0.9832
1759161120674,-14.2658,1.8800,-4.4658
1759161120714,-0.0000,-8.8168,9.8000
1759161120754,14.2658,-14.7343,24.0658
1759161120794,8.8168,-12.6649,18.6168
1759161120834,-8.8168,-3.7303,0.9832
1759161120874,-14.2658,7.2263,-4.4658
1759161120914,0.0000,14.2658,9.8000
1759161120954,14.2658,13.5724,24.0658
1759161120994,8.8168,5.5219,18.6168
1759161121034,-8.8168,-5.5219,0.9832
1759161121074,-14.2658,-13.5724,-4.4658
1759161121114,-0.0000,-14.2658,9.8000
1759161121154,14.2658,-7.2263,24.0658
1759161121194,8.8168,3.7303,18.6168
1759161121234,-8.8168,12.6649,0.9832
1759161121274,-14.2658,14.7343,-4.4658
1759161121314,-0.0000,8.8168,9.8000
1759161121354,14.2658,-1.8800,24.0658
1759161121394,8.8168,-11.5577,18.6168
1759161121434,-8.8168,-14.9704,0.9832
1759161121474,-14.2658,-10.2682,-4.4658
1759161121514,-0.0000,-0.0000,9.8000
1759161121554,14.2658,10.2682,24.0658
1759161121594,8.8168,14.9704,18.6168
1759161121634,-8.8168,11.5577,0.9832
1759161121674,-14.2658,1.8800,-4.4658
1759161121714,-0.0000,-8.8168,9.8000
1759161121754,14.2658,-14.7343,24.0658
1759161121794,8.8168,-12.6649,18.6168
1759161121834,-8.8168,-3.7303,0.9832
1759161121874,-14.2658,7.2263,-4.4658
1759161121914,0.0000,14.2658,9.8000
1759161121954,14.2658,13.5724,24.0658
1759161121994,8.8168,5.5219,18.6168
1759161122034,-8.8168,-5.5219,0.9832
1759161122074,-14.2658,-13.5724,-4.4658
1759161122114,-0.0000,-14.2658,9.8000
1759161122154,14.2658,-7.2263,24.0658
1759161122194,8.8168,3.7303,18.6168
1759161122234,-8.8168,12.6649,0.9832
1759161122274,-14.2658,14.7343,-4.4658
1759161122314,0.0000,8.8168,9.8000
1759161122354,14.2658,-1.8800,24.0658
1759161122394,8.8168,-11.5577,18.6168
1759161122434,-8.8168,-14.9704,0.9832
1759161122474,-14.2658,-10.2682,-4.4658
1759161122514,0.0000,0.0000,9.8000
1759161122554,14.2658,10.2682,24.0658
1759161122594,8.8168,14.9704,18.6168
1759161122634,-8.8168,11.5577,0.9832
1759161122674,-14.2658,1.8800,-4.4658
1759161122714,-0.0000,-8.8168,9.8000
1759161122754,14.2658,-14.7343,24.0658
1759161122794,8.8168,-12.6649,18.6168
1759161122834,-8.8168,-3.7303,0.9832
1759161122874,-14.2658,7.2263,-4.4658
1759161122914,-0.0000,14.2658,9.8000
1759161122954,14.2658,13.5724,24.0658
1759161122994,8.8168,5.5219,18.6168
1759161123034,-8.8168,-5.5219,0.9832
1759161123074,-14.2658,-13.5724,-4.4658
1759161123114,-0.0000,-14.2658,9.8000
1759161123154,14.2658,-7.2263,24.0658
1759161123194,8.8168,3.7303,18.6168
1759161123234,-8.8168,12.6649,0.9832
1759161123274,-14.2658,14.7343,-4.4658
1759161123314,0.0000,8.8168,9.8000
1759161123354,14.2658,-1.8800,24.0658
1759161123394,8.8168,-11.5577,18.6168
1759161123434,-8.8168,-14.9704,0.9832
1759161123474,-14.2658,-10.2682,-4.4658
1759161123514,-0.0000,-0.0000,9.8000
1759161123554,14.2658,10.2682,24.0658
1759161123594,8.8168,14.9704,18.6168
1759161123634,-8.8168,11.5577,0.9832
1759161123674,-14.2658,1.8800,-4.4658
1759161123714,-0.0000,-8.8168,9.8000
1759161123754,14.2658,-14.7343,24.0658
1759161123794,8.8168,-12.6649,18.6168
1759161123834,-8.8168,-3.7303,0.9832
1759161123874,-14.2658,7.2263,-4.4658
1759161123914,0.0000,14.2658,9.8000
1759161123954,14.2658,13.5724,24.0658
1759161123994,8.8168,5.5219,18.6168
1759161124034,-8.8168,-5.5219,0.9832
1759161124074,-14.2658,-13.5724,-4.4658
1759161124114,0.0000,-14.2658,9.8000
1759161124154,14.2658,-7.2263,24.0658
1759161124194,8.8168,3.7303,18.6168
1759161124234,-8.8168,12.6649,0.9832
1759161124274,-14.2658,14.7343,-4.4658
1759161124314,-0.0000,8.8168,9.8000
1759161124354,14.2658,-1.8800,24.0658
1759161124394,8.8168,-11.5577,18.6168
1759161124434,-8.8168,-14.9704,0.9832
1759161124474,-14.2658,-10.2682,-4.4658
1759161124514,-0.0000,-0.0000,9.8000
1759161124554,14.2658,10.2682,24.0658
1759161124594,8.8168,14.9704,18.6168
1759161124634,-8.8168,11.5577,0.9832
1759161124674,-14.2658,1.8800,-4.4658
1759161124714,-0.0000,-8.8168,9.8000
1759161124754,14.2658,-14.7343,24.0658
1759161124794,8.8168,-12.6649,18.6168
1759161124834,-8.8168,-3.7303,0.9832
1759161124874,-14.2658,7.2263,-4.4658
1759161124914,-0.0000,14.2658,9.8000
1759161124954,14.2658,13.5724,24.0658
1759161124994,8.8168,5.5219,18.6168
1759161125034,-8.8168,-5.5219,0.9832
1759161125074,-14.2658,-13.5724,-4.4658
1759161125114,-0.0000,-14.2658,9.8000
1759161125154,14.2658,-7.2263,24.0658
1759161125194,8.8168,3.7303,18.6168
1759161125234,-8.8168,12.6649,0.9832
1759161125274,-14.2658,14.7343,-4.4658
1759161125314,0.0000,8.8168,9.8000
1759161125354,14.2658,-1.8800,24.0658
1759161125394,8.8168,-11.5577,18.6168
1759161125434,-8.8168,-14.9704,0.9832
1759161125474,-14.2658,-10.2682,-4.4658
1759161125514,0.0000,-0.0000,9.8000
1759161125554,14.2658,10.2682,24.0658
1759161125594,8.8168,14.9704,18.6168
1759161125634,-8.8168,11.5577,0.9832
1759161125674,-14.2658,1.8800,-4.4658
1759161125714,-0.0000,-8.8168,9.8000
1759161125754,14.2658,-14.7343,24.0658
1759161125794,8.8168,-12.6649,18.6168
1759161125834,-8.8168,-3.7303,0.9832
1759161125874,-14.2658,7.2263,-4.4658
1759161125914,-0.0000,14.2658,9.8000
1759161125954,14.2658,13.5724,24.0658
1759161125994,8.8168,5.5219,18.6168
1759161126034,-8.8168,-5.5219,0.9832
1759161126074,-14.2658,-13.5724,-4.4658
1759161126114,-0.0000,-14.2658,9.8000
1759161126154,14.2658,-7.2263,24.0658
1759161126194,8.8168,3.7303,18.6168
1759161126234,-8.8168,12.6649,0.9832
1759161126274,-14.2658,14.7343,-4.4658
1759161126314,-0.0000,8.8168,9.8000
1759161126354,14.2658,-1.8800,24.0658
1759161126394,8.8168,-11.5577,18.6168
1759161126434,-8.8168,-14.9704,0.9832
1759161126474,-14.2658,-10.2682,-4.4658
1759161126514,-0.0000,-0.0000,9.8000
1759161126554,14.2658,10.2682,24.0658
1759161126594,8.8168,14.9704,18.6168
1759161126634,-8.8168,11.5577,0.9832
1759161126674,-14.2658,1.8800,-4.4658
1759161126714,-0.0000,-8.8168,9.8000
1759161126754,14.2658,-14.7343,24.0658
1759161126794,8.8168,-12.6649,18.6168
1759161126834,-8.8168,-3.7303,0.9832
1759161126874,-14.2658,7.2263,-4.4658
1759161126914,0.0000,14.2658,9.8000
1759161126954,14.2658,13.5724,24.0658
1759161126994,8.8168,5.5219,18.6168
1759161127034,-8.8168,-5.5219,0.9832
1759161127074,-14.2658,-13.5724,-4.4658
1759161127114,-0.0000,-14.2658,9.8000
1759161127154,14.2658,-7.2263,24.0658
1759161127194,8.8168,3.7303,18.6168
1759161127234,-8.8168,12.6649,0.9832
1759161127274,-14.2658,14.7343,-4.4658
1759161127314,0.0000,8.8168,9.8000
1759161127354,14.2658,-1.8800,24.0658
1759161127394,8.8168,-11.5577,18.6168
1759161127434,-8.8168,-14.9704,0.9832
1759161127474,-14.2658,-10.2682,-4.4658
1759161127514,-0.0000,0.0000,9.8000
1759161127554,14.2658,10.2682,24.0658
1759161127594,8.8168,14.9704,18.6168
1759161127634,-8.8168,11.5577,0.9832
1759161127674,-14.2658,1.8800,-4.4658
1759161127714,-0.0000,-8.8168,9.8000
1759161127754,14.2658,-14.7343,24.0658
1759161127794,8.8168,-12.6649,18.6168
1759161127834,-8.8168,-3.7303,0.9832
1759161127874,-14.2658,7.2263,-4.4658
1759161127914,-0.0000,14.2658,9.8000
1759161127954,14.2658,13.5724,24.0658
1759161127994,8.8168,5.5219,18.6168
1759161128034,-8.8168,-5.5219,0.9832
1759161128074,-14.2658,-13.5724,-4.4658
1759161128114,-0.0000,-14.2658,9.8000
1759161128154,14.2658,-7.2263,24.0658
1759161128194,8.8168,3.7303,18.6168
1759161128234,-8.8168,12.6649,0.9832
1759161128274,-14.2658,14.7343,-4.4658
1759161128314,0.0000,8.8168,9.8000
1759161128354,14.2658,-1.8800,24.0658
1759161128394,8.8168,-11.5577,18.6168
1759161128434,-8.8168,-14.9704,0.9832
1759161128474,-14.2658,-10.2682,-4.4658
1759161128514,-0.0000,-0.0000,9.8000
1759161128554,14.2658,10.2682,24.0658
1759161128594,8.8168,14.9704,18.6168
1759161128634,-8.8168,11.5577,0.9832
1759161128674,-14.2658,1.8800,-4.4658
1759161128714,-0.0000,-8.8168,9.8000
1759161128754,14.2658,-14.7343,24.0658
1759161128794,8.8168,-12.6649,18.6168
1759161128834,-8.8168,-3.7303,0.9832
1759161128874,-14.2658,7.2263,-4.4658
1759161128914,0.0000,14.2658,9.8000
1759161128954,14.2658,13.5724,24.0658
1759161128994,8.8168,5.5219,18.6168
1759161129034,-8.8168,-5.5219,0.9832
1759161129074,-14.2658,-13.5724,-4.4658
1759161129114,-0.0000,-14.2658,9.8000
1759161129154,14.2658,-7.2263,24.0658
1759161129194,8.8168,3.7303,18.6168
1759161129234,-8.8168,12.6649,0.9832
1759161129274,-14.2658,14.7343,-4.4658
1759161129314,-0.0000,8.8168,9.8000
1759161129354,14.2658,-1.8800,24.0658
1759161129394,8.8168,-11.5577,18.6168
1759161129434,-8.8168,-14.9704,0.9832
1759161129474,-14.2658,-10.2682,-4.4658
1759161129514,-0.0000,-0.0000,9.8000
1759161129554,14.2658,10.2682,24.0658
1759161129594,8.8168,14.9704,18.6168
1759161129634,-8.8168,11.5577,0.9832
1759161129674,-14.2658,1.8800,-4.4658
1759161129714,-0.0000,-8.8168,9.8000
1759161129754,14.2658,-14.7343,24.0658
1759161129794,8.8168,-12.6649,18.6168
1759161129834,-8.8168,-3.7303,0.9832
1759161129874,-14.2658,7.2263,-4.4658
1759161129914,0.0000,14.2658,9.8000
1759161129954,14.2658,13.5724,24.0658
1759161129994,8.8168,5.5219,18.6168
1759161130034,-8.8168,-5.5219,0.9832
1759161130074,-14.2658,-13.5724,-4.4658
1759161130114,-0.0000,-14.2658,9.8000
1759161130154,14.2658,-7.2263,24.0658
1759161130194,8.8168,3.7303,18.6168
1759161130234,-8.8168,12.6649,0.9832
1759161130274,-14.2658,14.7343,-4.4658
1759161130314,0.0000,8.8168,9.8000
1759161130354,14.2658,-1.8800,24.0658
1759161130394,8.8168,-11.5577,18.6168
1759161130434,-8.8168,-14.9704,0.9832
1759161130474,-14.2658,-10.2682,-4.4658
1759161130514,0.0000,0.0000,9.8000
1759161130554,14.2658,10.2682,24.0658
1759161130594,8.8168,14.9704,18.6168
1759161130634,-8.8168,11.5577,0.9832
1759161130674,-14.2658,1.8800,-4.4658
1759161130714,-0.0000,-8.8168,9.8000
1759161130754,14.2658,-14.7343,24.0658
1759161130794,8.8168,-12.6649,18.6168
1759161130834,-8.8168,-3.7303,0.9832
1759161130874,-14.2658,7.2263,-4.4658
1759161130914,-0.0000,14.2658,9.8000
1759161130954,14.2658,13.5724,24.0658
1759161130994,8.8168,5.5219,18.6168
1759161131034,-8.8168,-5.5219,0.9832
1759161131074,-14.2658,-13.5724,-4.4658
1759161131114,-0.0000,-14.2658,9.8000
1759161131154,14.2658,-7.2263,24.0658
1759161131194,8.8168,3.7303,18.6168
1759161131234,-8.8168,12.6649,0.9832
1759161131274,-14.2658,14.7343,-4.4658
1759161131314,0.0000,8.8168,9.8000
1759161131354,14.2658,-1.8800,24.0658
1759161131394,8.8168,-11.5577,18.6168
1759161131434,-8.8168,-14.9704,0.9832
1759161131474,-14.2658,-10.2682,-4.4658
1759161131514,-0.0000,-0.0000,9.8000
1759161131554,14.2658,10.2682,24.0658
1759161131594,8.8168,14.9704,18.6168
1759161131634,-8.8168,11.5577,0.9832
1759161131674,-14.2658,1.8800,-4.4658
1759161131714,-0.0000,-8.8168,9.8000
1759161131754,14.2658,-14.7343,24.0658
1759161131794,8.8168,-12.6649,18.6168
1759161131834,-8.8168,-3.7303,0.9832
1759161131874,-14.2658,7.2263,-4.4658
1759161131914,0.0000,14.2658,9.8000
1759161131954,14.2658,13.5724,24.0658
1759161131994,8.8168,5.5219,18.6168
1759161132034,-8.8168,-5.5219,0.9832
1759161132074,-14.2658,-13.5724,-4.4658
1759161132114,0.0000,-14.2658,9.8000
1759161132154,14.2658,-7.2263,24.0658
1759161132194,8.8168,3.7303,18.6168
1759161132234,-8.8168,12.6649,0.9832
1759161132274,-14.2658,14.7343,-4.4658
1759161132314,-0.0000,8.8168,9.8000
1759161132354,14.2658,-1.8800,24.0658
1759161132394,8.8168,-11.5577,18.6168
1759161132434,-8.8168,-14.9704,0.9832
1759161132474,-14.2658,-10.2682,-4.4658
1759161132514,-0.0000,-0.0000,9.8000
1759161132554,14.2658,10.2682,24.0658
1759161132594,8.8168,14.9704,18.6168
1759161132634,-8.8168,11.5577,0.9832
1759161132674,-14.2658,1.8800,-4.4658
1759161132714,-0.0000,-8.8168,9.8000
1759161132754,14.2658,-14.7343,24.0658
1759161132794,8.8168,-12.6649,18.6168
1759161132834,-8.8168,-3.7303,0.9832
1759161132874,-14.2658,7.2263,-4.4658
1759161132914,-0.0000,14.2658,9.8000
1759161132954,14.2658,13.5724,24.0658
1759161132994,8.8168,5.5219,18.6168
1759161133034,-8.8168,-5.5219,0.9832
1759161133074,-14.2658,-13.5724,-4.4658
1759161133114,-0.0000,-14.2658,9.8000
1759161133154,14.2658,-7.2263,24.0658
1759161133194,8.8168,3.7303,18.6168
1759161133234,-8.8168,12.6649,0.9832
1759161133274,-14.2658,14.7343,-4.4658
1759161133314,0.0000,8.8168,9.8000
1759161133354,14.2658,-1.8800,24.0658
1759161133394,8.8168,-11.5577,18.6168
1759161133434,-8.8168,-14.9704,0.9832
1759161133474,-14.2658,-10.2682,-4.4658
1759161133514,0.0000,0.0000,9.8000
1759161133554,14.2658,10.2682,24.0658
1759161133594,8.8168,14.9704,18.6168
1759161133634,-8.8168,11.5577,0.9832
1759161133674,-14.2658,1.8800,-4.4658
1759161133714,-0.0000,-8.8168,9.8000
1759161133754,14.2658,-14.7343,24.0658
1759161133794,8.8168,-12.6649,18.6168
1759161133834,-8.8168,-3.7303,0.9832
1759161133874,-14.2658,7.2263,-4.4658
1759161133914,-0.0000,14.2658,9.8000
1759161133954,14.2658,13.5724,24.0658
1759161133994,8.8168,5.5219,18.6168
1759161134034,-8.8168,-5.5219,0.9832
1759161134074,-14.2658,-13.5724,-4.4658
1759161134114,-0.0000,-14.2658,9.8000
1759161134154,14.2658,-7.2263,24.0658
1759161134194,8.8168,3.7303,18.6168
1759161134234,-8.8168,12.6649,0.9832
1759161134274,-14.2658,14.7343,-4.4658
1759161134314,0.0000,8.8168,9.8000
1759161134354,14.2658,-1.8800,24.0658
1759161134394,8.8168,-11.5577,18.6168
1759161134434,-8.8168,-14.9704,0.9832
1759161134474,-14.2658,-10.2682,-4.4658
1759161134514,-0.0000,-0.0000,9.8000
1759161134554,14.2658,10.2682,24.0658
